gaia_source_id,hyg_id,constellation
4.3752494775343196e+18,117939,Psc
5.653480436868933e+18,117934,Cet
4.1119968144671375e+18,117934,Cet
4.3752818830643374e+18,117939,Psc
5.653469338673382e+18,117934,Cet
2.946736418514446e+18,117947,Cet
2.9467798148661074e+18,117947,Cet
6.737335534495096e+18,117936,Scl
6.737342299036839e+18,117936,Scl
6.737333335471839e+18,117936,Scl
4.117814639732834e+18,117951,Cet
6.737330960323183e+18,117936,Scl
2.946793657539265e+18,117947,Cet
2.9467369682702234e+18,117947,Cet
5.653425770525621e+18,117934,Cet
4.1119898050802386e+18,117934,Cet
5.653449719263404e+18,117934,Cet
2.946776653770003e+18,117947,Cet
2.9467707438950374e+18,117947,Cet
2.9467842816320957e+18,117947,Cet
5.653434562321589e+18,117934,Cet
5.653425770525621e+18,117934,Cet
5.65349720442163e+18,117934,Cet
5.653439067744105e+18,117934,Cet
2.9468134530493926e+18,117947,Cet
5.6534538424316e+18,117934,Cet
4.2603296947355776e+18,117939,Psc
4.3752667991391596e+18,117939,Psc
2.946814690000215e+18,117947,Cet
5.653454873223752e+18,117934,Cet
6.737330243095072e+18,117936,Scl
4.117844047304032e+18,117951,Cet
5.653462501085507e+18,117934,Cet
4.3752308588527263e+18,117939,Psc
4.2603201427282483e+18,117939,Psc
4.111995165199697e+18,117934,Cet
5.653425873604835e+18,117934,Cet
5.653439308262322e+18,117934,Cet
4.375266833498838e+18,117939,Psc
2.9468145182015227e+18,117947,Cet
4.260304337248485e+18,117939,Psc
5.653448516672364e+18,117934,Cet
2.9468307660586086e+18,117947,Cet
2.946766826885039e+18,117947,Cet
4.3752248802583987e+18,117939,Psc
5.653495928813152e+18,117934,Cet
4.2603081168197524e+18,117939,Psc
2.9467974070522757e+18,117947,Cet
4.2603033751757716e+18,117939,Psc
4.3752323706811587e+18,117939,Psc
4.3752653216703514e+18,117939,Psc
5.653411201995288e+18,117934,Cet
4.3752689981624146e+18,117939,Psc
4.1178282461903196e+18,117951,Cet
6.737323336787816e+18,117936,Scl
2.946751261921123e+18,117947,Cet
2.9468008430255406e+18,117947,Cet
4.260328698303114e+18,117939,Psc
5.653489744063066e+18,117934,Cet
5.653486346743938e+18,117934,Cet
5.653492943813648e+18,117934,Cet
2.946832488345035e+18,117947,Cet
5.653425976684049e+18,117934,Cet
2.946770842674595e+18,117947,Cet
2.9467910505002747e+18,117947,Cet
2.946830392400377e+18,117947,Cet
5.65346940739286e+18,117934,Cet
2.9467678233174083e+18,117947,Cet
5.653445355576317e+18,117934,Cet
5.653425598726927e+18,117934,Cet
2.9467360019016796e+18,117947,Cet
4.2603169129130926e+18,117939,Psc
5.653486140585509e+18,117934,Cet
4.375279031206055e+18,117939,Psc
4.3752176990728714e+18,117939,Psc
4.3752683109676457e+18,117939,Psc
4.375252917804796e+18,117939,Psc
5.653494696160276e+18,117934,Cet
5.653460439501283e+18,117934,Cet
4.260307945021058e+18,117939,Psc
2.9468051379933916e+18,117947,Cet
5.653451265451316e+18,117934,Cet
2.9467435653399096e+18,117947,Cet
2.9468059282673705e+18,117947,Cet
5.653414878487291e+18,117934,Cet
5.653481914337688e+18,117934,Cet
5.653496929543716e+18,117934,Cet
5.653427454152797e+18,117934,Cet
2.946740953999923e+18,117947,Cet
5.653428210067041e+18,117934,Cet
5.653474526993889e+18,117934,Cet
2.946759405179091e+18,117947,Cet
2.946830632918552e+18,117947,Cet
4.3752729838921057e+18,117939,Psc
6.737329865138149e+18,117936,Scl
4.375270922307803e+18,117939,Psc
4.3752409949754895e+18,117939,Psc
6.737342921838899e+18,117924,Scl
4.375220447851939e+18,117939,Psc
4.375218386267638e+18,117939,Psc
5.653482154855954e+18,117934,Cet
5.653415874919709e+18,117934,Cet
2.94681572079237e+18,117947,Cet
2.946772049565072e+18,117947,Cet
2.946739648329864e+18,117947,Cet
5.653410789678431e+18,117934,Cet
5.653456591210711e+18,117934,Cet
2.9468219399048765e+18,117947,Cet
2.946802526652841e+18,117947,Cet
2.946792905926228e+18,117947,Cet
2.946820084479143e+18,117947,Cet
5.65341845190017e+18,117934,Cet
5.653439342622049e+18,117934,Cet
2.946793249523613e+18,117947,Cet
2.946792699767856e+18,117947,Cet
5.653455938375684e+18,117934,Cet
5.653427110555414e+18,117934,Cet
2.946802354854134e+18,117947,Cet
5.653429103420062e+18,117934,Cet
5.653477378852105e+18,117934,Cet
4.3752127512704415e+18,117939,Psc
6.737324745536816e+18,117936,Scl
4.3752472484478566e+18,117939,Psc
6.737318560783913e+18,117936,Scl
4.3752635006041825e+18,117939,Psc
4.375224261782818e+18,117939,Psc
6.737325810688608e+18,117936,Scl
4.117814536653606e+18,117951,Cet
4.3752611641419735e+18,117939,Psc
6.737334160105611e+18,117936,Scl
6.737338248914788e+18,117936,Scl
5.653411064556337e+18,117934,Cet
4.2603123774276086e+18,117939,Psc
5.653455491699011e+18,117934,Cet
5.653441335486775e+18,117934,Cet
4.260317600107622e+18,117939,Psc
5.653471503336855e+18,117934,Cet
5.65349256585653e+18,117934,Cet
4.1119934772192865e+18,117934,Cet
5.653427110555412e+18,117934,Cet
5.653471503336856e+18,117934,Cet
4.111996505229436e+18,117934,Cet
4.3752247771791805e+18,117939,Psc
6.737338450741067e+18,117936,Scl
4.375232336321425e+18,117939,Psc
4.1178232983876285e+18,117951,Cet
6.737341233884835e+18,117936,Scl
5.653414844127557e+18,117934,Cet
5.653428347505992e+18,117934,Cet
5.653432127077036e+18,117934,Cet
5.653468995076008e+18,117934,Cet
5.65342714491515e+18,117934,Cet
5.653427488512532e+18,117934,Cet
5.653500296798089e+18,117934,Cet
5.653427625951485e+18,117934,Cet
5.65348479625906e+18,117934,Cet
4.3752094183760543e+18,117939,Psc
6.737337527360118e+18,117936,Scl
6.737336221689922e+18,117936,Scl
5.653434734122359e+18,117934,Cet
5.653435837928697e+18,117934,Cet
4.2603075670639355e+18,117939,Psc
5.653448134416947e+18,117934,Cet
6.737324951695323e+18,117936,Scl
4.2603222386723896e+18,117939,Psc
5.653419581476831e+18,117934,Cet
5.653484899338276e+18,117934,Cet
5.653427522872271e+18,117934,Cet
5.653411236355028e+18,117934,Cet
5.65349098530859e+18,117934,Cet
4.111999318391303e+18,117917,Scl
5.65348204747999e+18,117934,Cet
5.653439170823312e+18,117934,Cet
5.653488781988708e+18,117934,Cet
5.653489744061374e+18,117934,Cet
5.65344257243763e+18,117934,Cet
6.737329517213926e+18,117936,Scl
6.73732254651378e+18,117936,Scl
4.260327908029157e+18,117939,Psc
4.1119937520972826e+18,117934,Cet
4.260316569315432e+18,117939,Psc
5.653439308262314e+18,117934,Cet
5.653489610918971e+18,117934,Cet
5.653465142488915e+18,117934,Cet
4.111993271060825e+18,117934,Cet
5.653427037537351e+18,117934,Cet
5.653472598551944e+18,117934,Cet
5.653414019493842e+18,117934,Cet
6.73733343422173e+18,117936,Scl
5.653482013120777e+18,117934,Cet
4.260303615693918e+18,117939,Psc
5.65343720802148e+18,117934,Cet
5.653487613757608e+18,117934,Cet
5.65345470142505e+18,117934,Cet
4.2603037531328696e+18,117939,Psc
5.653472392393515e+18,117934,Cet
5.653428377567146e+18,117934,Cet
4.111993305420565e+18,117934,Cet
4.117826115886543e+18,117951,Cet
5.653435185093703e+18,117934,Cet
5.653494043325224e+18,117934,Cet
5.653428274487932e+18,117934,Cet
5.653409896323178e+18,117934,Cet
4.112007156749607e+18,117934,Cet
5.65350483228337e+18,117934,Cet
5.653427763390435e+18,117934,Cet
5.653424254401317e+18,117934,Cet
4.111997054985254e+18,117934,Cet
5.6534280683295e+18,117934,Cet
5.65343411564345e+18,117934,Cet
5.653472637208219e+18,117934,Cet
5.653492187899436e+18,117934,Cet
5.653490637414572e+18,117934,Cet
4.2603268385699205e+18,117939,Psc
5.653469269953918e+18,117934,Cet
6.737334297544621e+18,117936,Scl
4.1119979826987295e+18,117917,Scl
5.653477413211851e+18,117934,Cet
5.653430615248656e+18,117934,Cet
4.2603050544958e+18,117939,Psc
4.26030587912952e+18,117939,Psc
4.2603199666222484e+18,117939,Psc
5.653430232993017e+18,117934,Cet
5.653427759095468e+18,117934,Cet
5.653457656362592e+18,117934,Cet
5.653507130089005e+18,117934,Cet
5.653472637208218e+18,117934,Cet
6.737334946052144e+18,117936,Scl
5.653439686219432e+18,117934,Cet
5.653459958464993e+18,117934,Cet
4.2603157446819825e+18,117939,Psc
5.653491260186502e+18,117934,Cet
5.653483937265603e+18,117934,Cet
4.26030773886267e+18,117939,Psc
4.1178147728112343e+18,117951,Cet
5.65341350409777e+18,117934,Cet
5.653455590481461e+18,117934,Cet
5.653427832109909e+18,117934,Cet
6.737344055710143e+18,117924,Scl
4.260326739798017e+18,117939,Psc
5.65348359796496e+18,117934,Cet
5.653488958083975e+18,117934,Cet
5.653472534129023e+18,117934,Cet
5.653411476873193e+18,117934,Cet
4.1119989404115077e+18,117917,Scl
5.653438513689957e+18,117934,Cet
5.653457725082073e+18,117934,Cet
4.260306806842455e+18,117939,Psc
5.653415290804164e+18,117934,Cet
6.737330170049074e+18,117936,Scl
5.653487583694496e+18,117934,Cet
5.653458476699484e+18,117934,Cet
5.653496203690656e+18,117934,Cet
5.653459271270277e+18,117934,Cet
5.65346967797419e+18,117934,Cet
4.26032474262588e+18,117939,Psc
5.653502697681204e+18,117934,Cet
5.653493459209703e+18,117934,Cet
5.653457892582387e+18,117934,Cet
4.260306738122979e+18,117939,Psc
5.653494588784479e+18,117934,Cet
5.653456861790729e+18,117934,Cet
5.653467959987272e+18,117934,Cet
5.65349466180107e+18,117934,Cet
5.653506859507878e+18,117934,Cet
5.653480677387086e+18,117934,Cet
6.737337183762754e+18,117936,Scl
6.737330444926417e+18,117936,Scl
6.737333026234124e+18,117936,Scl
5.653415290804165e+18,117934,Cet
5.653433948143334e+18,117934,Cet
5.65345737718631e+18,117934,Cet
5.65343827317179e+18,117934,Cet
5.653463944194505e+18,117934,Cet
5.653489782717698e+18,117934,Cet
5.653502388449754e+18,117934,Cet
5.65344810005696e+18,117934,Cet
5.653479268637918e+18,117934,Cet
4.2603055398394245e+18,117939,Psc
5.653456797369176e+18,117934,Cet
5.653474252115955e+18,117934,Cet
5.653479539219099e+18,117934,Cet
5.653469952852095e+18,117934,Cet
5.653434326100455e+18,117934,Cet
6.73733914226784e+18,117936,Scl
4.1120002160819267e+18,117917,Scl
5.653413263579607e+18,117934,Cet
4.117815253847565e+18,117951,Cet
5.653459443068937e+18,117934,Cet
5.653494898022122e+18,117934,Cet
5.653458992094012e+18,117934,Cet
5.65346610456165e+18,117934,Cet
5.653493081252584e+18,117934,Cet
5.653449199568586e+18,117934,Cet
4.2603299352537293e+18,117939,Psc
5.653446588228469e+18,117934,Cet
5.653470747422641e+18,117934,Cet
6.737338283274526e+18,117936,Scl
5.6534518495668e+18,117934,Cet
4.2603083530306806e+18,117939,Psc
5.653471400257645e+18,117934,Cet
4.2603153280575677e+18,117939,Psc
4.260329690428203e+18,117939,Psc
5.653433497168157e+18,117934,Cet
4.1119982232168924e+18,117917,Scl
5.653434738417058e+18,117934,Cet
5.653468479679967e+18,117934,Cet
5.6534932530518e+18,117934,Cet
5.653505175880814e+18,117934,Cet
5.653453430114763e+18,117934,Cet
5.653473427482768e+18,117934,Cet
5.6534192722392e+18,117934,Cet
6.737336114283674e+18,117936,Scl
5.653487240097064e+18,117934,Cet
5.653412267147192e+18,117934,Cet
4.2603159851998223e+18,117939,Psc
4.111998017058464e+18,117917,Scl
5.653471602119534e+18,117934,Cet
5.653413263579608e+18,117934,Cet
5.653474110380434e+18,117934,Cet
4.2603135069914353e+18,117939,Psc
5.653464146056575e+18,117934,Cet
5.653422261536438e+18,117934,Cet
5.653439338323677e+18,117934,Cet
4.260326224401934e+18,117939,Psc
4.112006641353869e+18,117917,Scl
6.73732179059951e+18,117936,Scl
6.737337011964064e+18,117936,Scl
4.260322341751616e+18,117939,Psc
4.2603140911069875e+18,117939,Psc
5.65347417909991e+18,117934,Cet
5.653494558721337e+18,117934,Cet
5.65347380543983e+18,117934,Cet
5.653493248754688e+18,117934,Cet
5.653471468977619e+18,117934,Cet
5.653470678703638e+18,117934,Cet
5.653435941008155e+18,117934,Cet
4.112004682848059e+18,117917,Scl
5.653474522697296e+18,117934,Cet
5.65347524854838e+18,117934,Cet
5.653469132514951e+18,117934,Cet
4.1120082906210785e+18,117934,Cet
6.737332820075663e+18,117936,Scl
6.737318419015942e+18,117936,Scl
6.737341203851822e+18,117936,Scl
6.737336530927578e+18,117936,Scl
4.260313270780493e+18,117939,Psc
4.260307738862677e+18,117939,Psc
4.2603114497146634e+18,117939,Psc
5.653479401780483e+18,117934,Cet
5.653505274662254e+18,117934,Cet
5.653447515941409e+18,117934,Cet
5.653479058182766e+18,117934,Cet
5.653502976857651e+18,117934,Cet
5.653445145119461e+18,117934,Cet
5.653493356130492e+18,117934,Cet
5.653470846205292e+18,117934,Cet
5.653507512342936e+18,117934,Cet
5.653482219278692e+18,117934,Cet
5.653479470499624e+18,117934,Cet
5.653434360460193e+18,117934,Cet
5.653475317267857e+18,117934,Cet
5.653434669697838e+18,117934,Cet
5.653506378471572e+18,117934,Cet
6.737339103576106e+18,117936,Scl
5.653457828161278e+18,117934,Cet
5.653500399877276e+18,117934,Cet
5.653441266767294e+18,117934,Cet
5.6534451794792e+18,117934,Cet
5.653443843747932e+18,117934,Cet
5.653429992474881e+18,117934,Cet
5.653426148482748e+18,117934,Cet
5.653496581647778e+18,117934,Cet
5.653507512342937e+18,117934,Cet
6.737343299795866e+18,117936,Scl
3.34359273239534e+18,117950,Peg
3.343583734442732e+18,117950,Peg
3.343592942852783e+18,117950,Peg
3.34353484053538e+18,117950,Peg
3.343579194658429e+18,117950,Peg
3.343538379588606e+18,117950,Peg
3.34358348962572e+18,117950,Peg
3.343530545568097e+18,117950,Peg
4.2603157103218877e+18,117939,Psc
4.1119899081594665e+18,117934,Cet
5.653438346189621e+18,117934,Cet
4.117842505492026e+18,117951,Cet
5.65343531823429e+18,117934,Cet
4.117837828196023e+18,117951,Cet
5.653440025518747e+18,117934,Cet
5.653435322532647e+18,117934,Cet
6.737332850106167e+18,117936,Scl
5.653440579572576e+18,117934,Cet
5.653497852958582e+18,117934,Cet
3.3435529824770647e+18,117950,Peg
3.3435353215716977e+18,117950,Peg
3.343602593640246e+18,117950,Peg
3.3435661422568653e+18,117950,Peg
3.3436028040975974e+18,117950,Peg
3.343588166848976e+18,117950,Peg
3.3435943172423163e+18,117950,Peg
3.3435862040464937e+18,117950,Peg
3.343595725991512e+18,117950,Peg
3.343570540303376e+18,117823,Peg
4.26030454340694e+18,117939,Psc
4.2603083916976845e+18,117939,Psc
5.653454735784782e+18,117934,Cet
5.653472980805591e+18,117934,Cet
5.653495967471022e+18,117934,Cet
6.737318698222881e+18,117936,Scl
4.1119981888571484e+18,117917,Scl
5.653467513310674e+18,117934,Cet
5.653495001101339e+18,117934,Cet
3.9619976242113413e+18,117927,Peg
3.9618775025659576e+18,117899,Peg
3.961890490546978e+18,117899,Peg
3.961994428755672e+18,117927,Peg
3.9620257648370796e+18,117927,Peg
3.9620902237059697e+18,117899,Peg
3.9621097743970755e+18,117899,Peg
3.3436030102560123e+18,117950,Peg
3.343580878286644e+18,117950,Peg
3.343579851792678e+18,117950,Peg
3.343590052335753e+18,117950,Peg
3.343534600017227e+18,117950,Peg
3.343585177551815e+18,117950,Peg
4.260308632215639e+18,117939,Psc
3.343585585569762e+18,117950,Peg
3.343590876969473e+18,117950,Peg
3.3435753850264684e+18,117950,Peg
3.3435653176231465e+18,117950,Peg
3.9620437349799665e+18,117899,Peg
3.96176816987845e+18,117899,Peg
3.9620646944202947e+18,117899,Peg
5.65343700615978e+18,117934,Cet
5.653447039203606e+18,117934,Cet
5.653456556850961e+18,117934,Cet
5.653433879423858e+18,117934,Cet
5.653503316156495e+18,117934,Cet
6.737329826451717e+18,117936,Scl
4.112002376385444e+18,117917,Scl
3.962064831859249e+18,117899,Peg
5.65347919991844e+18,117934,Cet
3.9621086705901916e+18,117899,Peg
3.961971270292095e+18,117927,Peg
3.9620664081118423e+18,117899,Peg
5.653436112806846e+18,117934,Cet
3.9620608117698575e+18,117899,Peg
3.9619873162888806e+18,117927,Peg
5.653486140582827e+18,117934,Cet
3.9618792892723057e+18,117899,Peg
4.321322216078077e+18,117861,Peg
3.343567997682797e+18,117950,Peg
3.3435520204044006e+18,117950,Peg
3.3436317693569193e+18,117823,Peg
3.3435686462217124e+18,117950,Peg
4.260306811149683e+18,117939,Psc
3.3435222992309535e+18,117950,Peg
3.3435324697134894e+18,117950,Peg
5.653438724146737e+18,117934,Cet
5.653504660484683e+18,117934,Cet
6.737333743459393e+18,117936,Scl
5.65344181652314e+18,117934,Cet
3.961763634392984e+18,117899,Peg
3.9617671047265603e+18,117899,Peg
3.962078300876753e+18,117899,Peg
5.65345617459547e+18,117934,Cet
3.9617807455426944e+18,117899,Peg
5.653496963903453e+18,117934,Cet
3.961788407764353e+18,117899,Peg
5.653436525123705e+18,117934,Cet
6.737332540868409e+18,117936,Scl
6.737319557216511e+18,117936,Scl
3.961764974422778e+18,117899,Peg
3.962032739863971e+18,117927,Peg
3.9618369580745846e+18,117899,Peg
3.9617663144525757e+18,117899,Peg
3.9618324569488573e+18,117899,Peg
3.9618808354605343e+18,117899,Peg
4.112006503914907e+18,117917,Scl
3.9618799077475973e+18,117899,Peg
3.9620658626514007e+18,117899,Peg
3.962070604295358e+18,117899,Peg
3.9620662749682606e+18,117899,Peg
3.961895129111701e+18,117927,Peg
3.34357641581862e+18,117950,Peg
3.3435658630823127e+18,117950,Peg
3.3435680964653056e+18,117950,Peg
3.343572361369491e+18,117950,Peg
3.3435583726582216e+18,117950,Peg
3.3435886822452116e+18,117950,Peg
5.653454594047506e+18,117934,Cet
5.653457931240462e+18,117934,Cet
5.653431401224119e+18,117934,Cet
5.653450608317857e+18,117934,Cet
3.961981268975916e+18,117927,Peg
5.653469510472063e+18,117934,Cet
5.653449818043873e+18,117934,Cet
3.9620742807873034e+18,117899,Peg
3.96206565649297e+18,117899,Peg
3.961809225469924e+18,117899,Peg
5.653482189215687e+18,117934,Cet
3.961801735046961e+18,117899,Peg
3.9619129618160927e+18,117899,Peg
6.737320003893109e+18,117936,Scl
5.653454563986044e+18,117934,Cet
3.9618355836850483e+18,117899,Peg
5.653456694289903e+18,117934,Cet
6.737328215870581e+18,117936,Scl
5.653472190531637e+18,117934,Cet
5.653493901589714e+18,117934,Cet
3.9618860581407273e+18,117899,Peg
5.653434738414478e+18,117934,Cet
5.653451574689124e+18,117934,Cet
5.653420822722022e+18,117934,Cet
3.9618040371494303e+18,117899,Peg
3.9618918649365156e+18,117927,Peg
3.9619605500537165e+18,117927,Peg
3.9618869858536637e+18,117899,Peg
5.653435696191412e+18,117934,Cet
3.3435544943056983e+18,117950,Peg
3.343561671194234e+18,117950,Peg
3.3436015671469404e+18,117950,Peg
3.3435388563279923e+18,117950,Peg
3.343573937618423e+18,117950,Peg
3.343534733156984e+18,117950,Peg
3.3435708151812864e+18,117823,Peg
3.343595622912302e+18,117950,Peg
3.3435985091302907e+18,117950,Peg
3.343601670226234e+18,117950,Peg
3.343541845624886e+18,117950,Peg
3.9620371379104876e+18,117927,Peg
3.9618241719561114e+18,117899,Peg
3.961908937431477e+18,117899,Peg
4.32131238919282e+18,117861,Peg
5.653438724146739e+18,117934,Cet
4.117825424330068e+18,117951,Cet
3.961896950177794e+18,117927,Peg
4.1120087716573276e+18,117934,Cet
5.653442641157091e+18,117934,Cet
5.653459339989757e+18,117934,Cet
4.321317573199314e+18,117861,Peg
3.961926636991906e+18,117927,Peg
3.9617645964656604e+18,117899,Peg
5.653432157138362e+18,117934,Cet
3.9619697241038674e+18,117927,Peg
3.961806858943291e+18,117899,Peg
3.9619133397732137e+18,117899,Peg
3.9619150234003937e+18,117899,Peg
3.9619040626438523e+18,117899,Peg
4.1178318196043884e+18,117951,Cet
3.962107334855685e+18,117899,Peg
3.9621064758622254e+18,117899,Peg
3.9620927663266145e+18,117899,Peg
3.961913683370598e+18,117899,Peg
3.9619394875341184e+18,117927,Peg
5.653503354814765e+18,117934,Cet
3.961913752090075e+18,117899,Peg
3.961893479844219e+18,117899,Peg
5.653438277470141e+18,117934,Cet
3.9618917618572764e+18,117927,Peg
3.3435483739754895e+18,117950,Peg
3.343614486408495e+18,117823,Peg
3.3435515694311567e+18,117950,Peg
3.3435812949013637e+18,117950,Peg
3.343585418069967e+18,117950,Peg
4.260320555045134e+18,117939,Psc
3.3435589911322655e+18,117950,Peg
3.343613382601086e+18,117950,Peg
4.2603065362717455e+18,117939,Psc
3.3435463166881485e+18,117950,Peg
3.9619120341031547e+18,117899,Peg
3.9618921054546606e+18,117927,Peg
3.961968830750668e+18,117927,Peg
4.32131661544113e+18,117861,Peg
5.653424288761055e+18,117934,Cet
3.961806515346506e+18,117899,Peg
6.73733422882511e+18,117936,Scl
3.962094071996674e+18,117899,Peg
3.9619406901249577e+18,117927,Peg
5.653472534129023e+18,117934,Cet
5.653412782543413e+18,117934,Cet
4.321315550288655e+18,117861,Peg
3.962053115188525e+18,117899,Peg
5.653436520831388e+18,117934,Cet
4.117821782197659e+18,117951,Cet
3.9619570110006656e+18,117927,Peg
6.737318556454907e+18,117936,Scl
4.3213153097704873e+18,117861,Peg
5.653503286095289e+18,117934,Cet
3.9619368074745226e+18,117899,Peg
5.653500567377982e+18,117934,Cet
6.737339176627574e+18,117936,Scl
5.653472774647165e+18,117934,Cet
3.343604590803918e+18,117823,Peg
3.343549542206595e+18,117950,Peg
3.343527624990341e+18,117950,Peg
4.0560883318241905e+18,117936,Scl
3.3435387876085135e+18,117950,Peg
3.3435767937757384e+18,117950,Peg
3.343558789273e+18,117950,Peg
3.3435666189965594e+18,117950,Peg
3.343595725991515e+18,117950,Peg
3.9618568523630853e+18,117899,Peg
3.96190261953481e+18,117899,Peg
4.112003067940121e+18,117917,Scl
3.961898084049137e+18,117927,Peg
3.962015044598742e+18,117927,Peg
3.962015044598742e+18,117927,Peg
5.65344858539182e+18,117934,Cet
3.961937322870597e+18,117899,Peg
3.9620556921689027e+18,117899,Peg
3.9620536305846026e+18,117899,Peg
5.653492836437827e+18,117934,Cet
3.96205411162094e+18,117899,Peg
5.653453155236853e+18,117934,Cet
5.653496345428138e+18,117934,Cet
5.653430095554063e+18,117934,Cet
3.962116062229158e+18,117899,Peg
5.653475592145732e+18,117934,Cet
3.961863964828932e+18,117899,Peg
3.9619845675108024e+18,117927,Peg
3.9618633463536404e+18,117899,Peg
5.65345714096657e+18,117934,Cet
4.321334203312679e+18,117861,Peg
3.961906330386555e+18,117899,Peg
3.9618650643405604e+18,117899,Peg
5.653429412657812e+18,117934,Cet
5.653454804504254e+18,117934,Cet
3.9621145160409313e+18,117899,Peg
3.343576862495215e+18,117950,Peg
3.343598852727676e+18,117950,Peg
3.3435745947524326e+18,117950,Peg
3.343525975722965e+18,117950,Peg
3.3435731172840166e+18,117950,Peg
6.737326841480904e+18,117936,Scl
5.653446558167154e+18,117934,Cet
6.737334022666669e+18,117936,Scl
5.6535050384418e+18,117934,Cet
3.96192206714673e+18,117899,Peg
3.9620186523713055e+18,117927,Peg
3.9621128667734876e+18,117899,Peg
5.653443702010455e+18,117934,Cet
3.9620458996434647e+18,117899,Peg
4.3213274731178906e+18,117861,Peg
3.962075513442287e+18,117899,Peg
3.9619583853901967e+18,117927,Peg
5.653476141901528e+18,117934,Cet
4.321305448525077e+18,117861,Peg
3.9619195932455665e+18,117899,Peg
3.962112969852702e+18,117899,Peg
3.961948421066099e+18,117927,Peg
4.3213318324907356e+18,117861,Peg
4.3213151723315323e+18,117861,Peg
3.962044009857853e+18,117899,Peg
6.737321618800809e+18,117936,Scl
5.653435631770283e+18,117934,Cet
4.1178321975615124e+18,117951,Cet
3.9620423262306714e+18,117899,Peg
3.3435635609798456e+18,117950,Peg
3.3435221617919887e+18,117950,Peg
3.3435514663522463e+18,117950,Peg
3.343617162172348e+18,117823,Peg
3.3436145508322693e+18,117823,Peg
4.1178172167131095e+18,117951,Cet
3.9619289734541455e+18,117927,Peg
3.961959141304442e+18,117927,Peg
3.9619560832877266e+18,117927,Peg
3.96195917566418e+18,117927,Peg
5.653434699760552e+18,117934,Cet
3.9618301548464855e+18,117899,Peg
3.9619274959853937e+18,117899,Peg
5.653489404760534e+18,117934,Cet
3.9621128667734886e+18,117899,Peg
6.737339898182092e+18,117936,Scl
4.1120002848014223e+18,117917,Scl
3.961830361004917e+18,117899,Peg
5.653434665400813e+18,117934,Cet
5.653488644549752e+18,117934,Cet
5.653424907237118e+18,117934,Cet
5.653462466725761e+18,117934,Cet
5.653476210620998e+18,117934,Cet
4.3213151036120525e+18,117861,Peg
5.653438724146736e+18,117934,Cet
3.961958625908365e+18,117927,Peg
3.961955224294265e+18,117927,Peg
3.9618034573291244e+18,117899,Peg
3.961802632696061e+18,117899,Peg
3.343610908698535e+18,117950,Peg
4.260307051667817e+18,117939,Psc
3.3435292398980326e+18,117950,Peg
3.343578202524931e+18,117950,Peg
3.3436025635794115e+18,117950,Peg
4.321304108495491e+18,117861,Peg
3.961914542364028e+18,117899,Peg
4.1178254930495503e+18,117951,Cet
4.3213151379717903e+18,117861,Peg
3.9617764162156933e+18,117899,Peg
4.111998463735081e+18,117917,Scl
3.9619311724774047e+18,117927,Peg
3.9617969633392287e+18,117899,Peg
3.9619054713930947e+18,117899,Peg
4.3213328632828846e+18,117861,Peg
4.321321975559945e+18,117861,Peg
3.9619820936096374e+18,117927,Peg
3.962010921430137e+18,117927,Peg
4.3213328632828846e+18,117861,Peg
3.9619069488618455e+18,117899,Peg
3.961830051767269e+18,117899,Peg
3.9620566198818386e+18,117899,Peg
3.962086444134765e+18,117899,Peg
3.962037649011113e+18,117927,Peg
6.737329143583538e+18,117936,Scl
3.962055211132564e+18,117899,Peg
3.3436040410481234e+18,117950,Peg
4.260329900894029e+18,117939,Psc
4.056087605915044e+18,117936,Scl
4.260307738862675e+18,117939,Psc
4.056087335391147e+18,117936,Scl
3.343560468603394e+18,117950,Peg
3.343596928582349e+18,117950,Peg
3.96193151607479e+18,117927,Peg
3.9619637111496484e+18,117927,Peg
3.9618092598296617e+18,117899,Peg
4.117825630488509e+18,117951,Cet
3.9620088254860943e+18,117927,Peg
3.96201401380659e+18,117927,Peg
3.961883687318776e+18,117899,Peg
3.9619662881300285e+18,117927,Peg
4.112007191109357e+18,117917,Scl
4.1178352899379046e+18,117951,Cet
3.96181458558911e+18,117899,Peg
3.962008653687402e+18,117927,Peg
3.9619676968793006e+18,117927,Peg
3.961822355185871e+18,117899,Peg
3.961873654275175e+18,117899,Peg
3.961892552131282e+18,117899,Peg
3.9620084131692334e+18,117927,Peg
4.111990350482995e+18,117934,Cet
3.96201184914307e+18,117927,Peg
3.962086508559158e+18,117899,Peg
3.9618507019699333e+18,117899,Peg
3.9619703082194186e+18,117927,Peg
3.962011608624901e+18,117927,Peg
3.9618943388376796e+18,117927,Peg
3.343610358943497e+18,117950,Peg
3.3435586861937495e+18,117950,Peg
3.343596962942083e+18,117950,Peg
3.3435792676768276e+18,117950,Peg
3.3435786835613036e+18,117950,Peg
3.3435252885281843e+18,117950,Peg
3.34359971172109e+18,117950,Peg
3.343568577502218e+18,117950,Peg
3.343626679819218e+18,117823,Peg
3.3435875827334513e+18,117950,Peg
3.343626989056863e+18,117823,Peg
3.3436043846455096e+18,117950,Peg
3.343606648090816e+18,117950,Peg
3.34361678421457e+18,117823,Peg
3.343534909254866e+18,117950,Peg
3.961859326264269e+18,117899,Peg
3.9618864360978514e+18,117899,Peg
3.9618943044779407e+18,117927,Peg
3.96205191259768e+18,117899,Peg
